,TRAIN_MSE,DEV_MSE,TEST1_MSE,TEST2_MSE,TRAIN_MAE,DEV_MAE,TEST1_MAE,TEST2_MAE
0,0.0251917280256748,0.0303923785686492,0.0356119312345981,0.0365237593650817,0.1065060421824455,0.1268826127052307,0.1238141134381294,0.1320878863334655
1,0.0188517477363348,0.0191973969340324,0.02533795312047,0.0261240284889936,0.0783700048923492,0.0822167322039604,0.0830513909459114,0.0906388312578201
2,0.0181545484811067,0.0188979227095842,0.0250867567956447,0.0261276885867118,0.06943891197443,0.0780592486262321,0.078684389591217,0.0867918506264686
3,0.0179153010249137,0.0180447567254304,0.0244180783629417,0.0249639991670846,0.0703244060277938,0.0737523734569549,0.0768741518259048,0.0830586105585098
4,0.0182734858244657,0.0186800826340913,0.0249290894716978,0.0260793305933475,0.0665546506643295,0.0744239315390586,0.0754689127206802,0.083089455962181
5,0.0181193705648183,0.0179728176444768,0.0243482273072004,0.0246404837816953,0.0758030638098716,0.0743582919239997,0.0790721550583839,0.0846206322312355
6,0.0177126619964838,0.0182316899299621,0.0244186352938413,0.0252711363136768,0.0681097880005836,0.0746927186846733,0.0766303166747093,0.0834762901067733
7,0.0173757839947938,0.0177593063563108,0.0239231027662754,0.0244903471320867,0.0709946304559707,0.0741282105445861,0.0772200226783752,0.0835880190134048
8,0.0173997431993484,0.017765499651432,0.0239833574742078,0.0246112756431102,0.0705749094486236,0.0730967745184898,0.0769156366586685,0.0835175812244415
9,0.0174094438552856,0.0184433776885271,0.0243113450706005,0.0249309595674276,0.0743564069271087,0.081284612417221,0.0822208821773529,0.0889447629451751
10,0.0173362307250499,0.0183466747403144,0.0242486707866191,0.0250455122441053,0.0715351328253746,0.078811340034008,0.0799008458852768,0.0867864266037941
11,0.0171237643808126,0.0178185310214757,0.02387161180377,0.0244543179869651,0.0708198025822639,0.0755950585007667,0.0783160924911499,0.0848842486739158
12,0.0170493815094232,0.0177279524505138,0.0237706713378429,0.0245024971663951,0.0699818134307861,0.0741239711642265,0.0770329684019088,0.0840041413903236
13,0.0171114299446344,0.0181634463369846,0.0240884758532047,0.0249899700284004,0.0691593810915947,0.076053500175476,0.0778364017605781,0.085087239742279
14,0.0169890709221363,0.0179209616035223,0.023847971111536,0.0245241504162549,0.0713988989591598,0.0761276707053184,0.078478530049324,0.0851465687155723
15,0.0169951487332582,0.0177453532814979,0.0238490160554647,0.0245981346815824,0.0701842680573463,0.0741675347089767,0.0777450874447822,0.0846951752901077
16,0.0169612001627683,0.0182169117033481,0.0240785591304302,0.0249496344476938,0.0703172609210014,0.0775507465004921,0.0792498886585235,0.0864192247390747
17,0.0170441586524248,0.0185959264636039,0.0242676474153995,0.024968871846795,0.0731692612171173,0.0818003639578819,0.0821744352579116,0.088872343301773
18,0.016788451001048,0.017902422696352,0.0239099618047475,0.0246331989765167,0.0698998570442199,0.075650431215763,0.0787622481584549,0.0852844044566154
19,0.0169256888329982,0.0176330748945474,0.0237255655229091,0.0244118943810462,0.0716740190982818,0.0730494037270546,0.0776470750570297,0.0845319554209709
20,0.0168619714677333,0.0175081230700016,0.0236046109348535,0.0239861905574798,0.0750109776854515,0.0752549022436142,0.0798458755016326,0.0857289209961891
21,0.016746362671256,0.0178415644913911,0.0238824840635061,0.0248361751437187,0.0688449218869209,0.0728408321738243,0.076945923268795,0.0842716097831726
22,0.0169675033539533,0.0183053445070981,0.0243176762014627,0.0252903122454881,0.0693147256970405,0.0767969340085983,0.0796091631054878,0.0865368321537971
23,0.0165391210466623,0.0180880036205053,0.0239275228232145,0.0245976466685533,0.0701647102832794,0.0773303210735321,0.0793933048844337,0.0857570022344589
24,0.0164598803967237,0.0180336683988571,0.0240445379167795,0.024879390373826,0.0699424818158149,0.0770862102508544,0.0803969576954841,0.0879133865237236
25,0.0166842807084321,0.0175404641777277,0.0235831812024116,0.0238226130604743,0.0756636187434196,0.0767781212925911,0.0810161456465721,0.086905725300312
26,0.0162231419235467,0.0178430881351232,0.0238352324813604,0.0242874715477228,0.0722064152359962,0.0779797732830047,0.0814517438411712,0.0882050096988678
27,0.016192439943552,0.0177994761615991,0.0236831214278936,0.0244279131293296,0.0672356709837913,0.0746254920959472,0.0770385265350341,0.0840057954192161
28,0.0163471270352602,0.0187026932835578,0.024314634501934,0.0248013623058795,0.0745565742254257,0.0846416279673576,0.085178405046463,0.0923607721924781
29,0.0160360969603061,0.0178995542228221,0.0238887388259172,0.0245990399271249,0.0688198953866958,0.0763725936412811,0.0795772224664688,0.0868874564766883
30,0.0158817674964666,0.0174188967794179,0.023367952555418,0.0242626257240772,0.0652151182293891,0.0703745037317276,0.0739768743515014,0.0819134935736656
31,0.0158169921487569,0.0179779939353466,0.0239084381610155,0.0244572255760431,0.0712616816163063,0.0786371827125549,0.0816435888409614,0.089123897254467
32,0.0157649032771587,0.0182411894202232,0.0240155328065156,0.0246845204383134,0.070377342402935,0.0807373449206352,0.0822504535317421,0.0903440713882446
33,0.0156036857515573,0.0176105424761772,0.0233703255653381,0.024097166955471,0.0660731494426727,0.0743025317788124,0.0762156769633293,0.0838018730282783
34,0.0156076718121767,0.0180052239447832,0.0237755421549081,0.02420050278306,0.0703759640455246,0.0799089297652244,0.0815546140074729,0.0888684168457984
35,0.015617910772562,0.017333123832941,0.023469490930438,0.0238676369190216,0.0701801925897598,0.074738509953022,0.0790353938937187,0.0865265652537345
36,0.0158701594918966,0.0178693365305662,0.0239510536193847,0.0248470734804868,0.0689717829227447,0.0760193616151809,0.0796769633889198,0.087896429002285
37,0.0154545623809099,0.0171621888875961,0.023110968992114,0.0235522743314504,0.0689418837428093,0.0732934474945068,0.0769106596708297,0.0841360986232757
38,0.0153465820476412,0.0170659888535738,0.0229717474430799,0.0235207062214612,0.0667005404829979,0.0714085474610328,0.0745609775185585,0.0819631293416023
39,0.0151442047208547,0.0173361599445343,0.0231520719826221,0.0237053725868463,0.0659078657627105,0.0733959376811981,0.0757265016436576,0.0833837538957595
40,0.0155531736090779,0.0170602593570947,0.0230776332318782,0.0231538210064172,0.0722275599837303,0.074407510459423,0.0783382132649421,0.084784984588623
41,0.0151647590100765,0.0175042375922203,0.0233230367302894,0.0241263266652822,0.064352698624134,0.0737404897809028,0.07562305778265,0.083973728120327
42,0.0153126427903771,0.0167659129947423,0.0227574855089187,0.0229385811835527,0.0691268816590309,0.0712127313017845,0.0754052698612213,0.0819370001554489
43,0.0155467502772808,0.0167901311069726,0.022847881540656,0.0228436365723609,0.0725482702255249,0.0727663189172744,0.0773983672261238,0.0832703858613967
44,0.0149432104080915,0.0169528312981128,0.0227848310023546,0.0233367122709751,0.0643620640039444,0.0701218172907829,0.0728958845138549,0.0803025364875793
45,0.0152154667302966,0.016651852056384,0.0226620454341173,0.0228420831263065,0.0680589899420738,0.0698451250791549,0.0740750059485435,0.0803971216082573
46,0.0149533553048968,0.0168376341462135,0.0227258969098329,0.0228958521038293,0.0669596269726753,0.0715120956301689,0.0749172866344451,0.0812108963727951
47,0.0151528874412179,0.0167464148253202,0.0226871836930513,0.0230051130056381,0.0676751732826232,0.0708622857928276,0.0743563175201416,0.0813987851142883
48,0.0148712862282991,0.0172048956155776,0.0230273194611072,0.0235826559364795,0.0644149482250213,0.072669968008995,0.0749022290110588,0.0823017656803131
49,0.0149788195267319,0.0170208532363176,0.022816265001893,0.0232477821409702,0.0636564567685127,0.0713729262351989,0.073469266295433,0.0803707614541053
50,0.0149101493880152,0.0169875305145978,0.0228461660444736,0.0232762694358825,0.065343327820301,0.0722778588533401,0.0747553408145904,0.0821446850895881
51,0.0149654550477862,0.016709167510271,0.0225343592464923,0.0226982980966568,0.0668175220489502,0.0706080496311187,0.0737736746668815,0.0799723789095878
52,0.0147196110337972,0.0170006211847066,0.0227631013840436,0.022990534082055,0.0648277848958969,0.0729565322399139,0.0748982951045036,0.0816813558340072
53,0.0149905160069465,0.0168614871799945,0.0228571947664022,0.0231980457901954,0.0660586580634117,0.0708684921264648,0.0745541602373123,0.0816292390227317
54,0.0148474713787436,0.0168462563306093,0.0226090233772993,0.0230666492134332,0.0631110295653343,0.0696851313114166,0.0721595883369445,0.0787858590483665
55,0.0146792698651552,0.0166997760534286,0.022466005757451,0.0229487493634223,0.0618846341967582,0.0674262344837188,0.0700395107269287,0.0769407525658607
56,0.014703843742609,0.0172915328294038,0.0229110848158597,0.0234805326908826,0.0628305301070213,0.0724196881055831,0.0732540339231491,0.080584667623043
57,0.0146704586222767,0.016881326213479,0.022709634155035,0.0229299869388341,0.0653077363967895,0.0706528797745704,0.0736878290772438,0.0799816772341728
58,0.0147290900349617,0.0170658193528652,0.0227443035691976,0.023413835093379,0.0604379177093505,0.0693916529417038,0.0708403661847114,0.0783082842826843
59,0.0147036490961909,0.0168341007083654,0.0225702226161956,0.0230251178145408,0.0620495714247226,0.0690250247716903,0.0714303627610206,0.0781537145376205
60,0.0148936891928315,0.0171451531350612,0.0229065958410501,0.022664088755846,0.0709261745214462,0.0767360627651214,0.0794126242399215,0.0848358571529388
61,0.0144781116396188,0.0167272984981536,0.0224506296217441,0.0227082520723342,0.0626725032925605,0.0700265616178512,0.0720037296414375,0.0787331834435463
62,0.0147331971675157,0.0166974384337663,0.0224755033850669,0.0225259643048048,0.0667230635881424,0.0713740363717079,0.0740437358617782,0.0802974328398704
63,0.0150064537301659,0.017836395651102,0.0233152918517589,0.0241721682250499,0.0613375417888164,0.0741404294967651,0.0732647702097892,0.0818390324711799
64,0.0146210929378867,0.0166942533105611,0.0224598497152328,0.0229652617126703,0.0603277757763862,0.0668259933590889,0.0691087394952774,0.0759856253862381
65,0.0145729538053274,0.0171379223465919,0.0227304715663194,0.0229117535054683,0.0640388801693916,0.0737677589058876,0.074849896132946,0.0816439911723136
66,0.0149767678231,0.0165684465318918,0.0226003974676132,0.0221552830189466,0.0706558227539062,0.0728106275200843,0.0771608278155326,0.0822613090276718
67,0.0143989203497767,0.0169420298188924,0.0225511025637388,0.0228485539555549,0.0624478347599506,0.0714208781719207,0.0726648345589637,0.0794960856437683
68,0.0144481435418128,0.0168148837983608,0.0224760863929986,0.0230349991470575,0.0602827854454517,0.0684723407030105,0.0698847994208335,0.0771640241146087
69,0.0145595548674464,0.0174511969089508,0.0228923875838518,0.0232473202049732,0.0631070137023925,0.0746309012174606,0.0746762827038765,0.0820766985416412
70,0.0143938865512609,0.0167638286948204,0.0224032178521156,0.0225189290940761,0.0640381351113319,0.0716961622238159,0.0734699964523315,0.079894445836544
71,0.0145863965153694,0.017231810837984,0.0228120144456625,0.0232918374240398,0.0620407313108444,0.0725964084267616,0.0734114050865173,0.0805349051952362
72,0.0144673660397529,0.0169831719249486,0.0225503332912921,0.02283551171422,0.0638023391366005,0.0727569460868835,0.073699839413166,0.0807247161865234
73,0.0143754547461867,0.0170330684632062,0.0226735156029462,0.0228447522968053,0.0633737966418266,0.0723219960927963,0.0739645883440971,0.080756090581417
74,0.0143253514543175,0.0169287323951721,0.0225770082324743,0.0227195434272289,0.0636270567774772,0.0719650313258171,0.0736925974488258,0.0804314538836479
75,0.0144438622519373,0.0165243428200483,0.0222270973026752,0.0227112043648958,0.058431003242731,0.0662114173173904,0.0679041594266891,0.074891410768032
76,0.0145456688478589,0.0171936657279729,0.0228826906532049,0.0232703760266304,0.0642757341265678,0.0727037638425827,0.0744064077734947,0.0814378261566162
77,0.0144187873229384,0.0168702490627765,0.0225706398487091,0.0230092499405145,0.0612669624388217,0.0692816227674484,0.0712030231952667,0.0781816393136978
78,0.0143163427710533,0.016790160909295,0.0224280375987291,0.0225939657539129,0.0614474453032016,0.0700797662138938,0.0715583264827728,0.0783593505620956
79,0.0143325105309486,0.0169610939919948,0.022616496309638,0.022880844771862,0.062738262116909,0.0706834122538566,0.0725956782698631,0.0791859626770019
80,0.014720894396305,0.0163062363862991,0.0221886299550533,0.0219895411282777,0.067849576473236,0.0691075921058654,0.0730741024017334,0.0779571309685707
81,0.0144487526267766,0.016661973670125,0.0223182849586009,0.0227328911423683,0.0588005669414997,0.0668852627277374,0.0686475038528442,0.0756392553448677
82,0.014511527493596,0.0173943620175123,0.0227889232337474,0.0229448936879634,0.0658992752432823,0.0751597955822944,0.0758106335997581,0.0824517086148262
83,0.0144058307632803,0.0174718275666236,0.0229375790804624,0.0232292637228965,0.0643055960536003,0.0748510658740997,0.0753157958388328,0.0822740644216537
84,0.0142978141084313,0.0162440240383148,0.022001314908266,0.0221044514328241,0.0609303042292594,0.0662953034043312,0.0688249990344047,0.0750609263777732
85,0.0142194777727127,0.016562869772315,0.0222768150269985,0.0223160088062286,0.0620817169547081,0.0689267888665199,0.0714600458741188,0.0776124373078346
86,0.0142657617107033,0.0172524321824312,0.0227080434560775,0.0228037014603614,0.0631058588624,0.0732105895876884,0.073841780424118,0.0802929699420929
87,0.0141691043972969,0.0164922140538692,0.022182036191225,0.0224007181823253,0.0613167956471443,0.0682718455791473,0.0703448727726936,0.0768762379884719
88,0.014165879227221,0.0166120007634162,0.0223016645759344,0.0224604308605194,0.0620300360023975,0.069286361336708,0.0712239816784858,0.0778041332960128
89,0.0141270561143755,0.0167923420667648,0.0223617348819971,0.0226518549025058,0.0616097524762153,0.0707485079765319,0.0716648176312446,0.0788374170660972
90,0.0141161698848009,0.0163848102092742,0.0220813583582639,0.0220333915203809,0.0624563135206699,0.068352922797203,0.0703319683670997,0.0765636935830116
91,0.0142620205879211,0.0164590720087289,0.0222303140908479,0.0223285742104053,0.0628572478890419,0.0685111209750175,0.0709374547004699,0.0775567144155502
92,0.0141539955511689,0.016737226396799,0.0223146732896566,0.0226261932402849,0.059626217931509,0.0691411346197128,0.0699682980775833,0.0772119984030723
93,0.014364450238645,0.0168502070009708,0.0225131306797266,0.0230131112039089,0.0587735436856746,0.0677074491977691,0.0689340606331825,0.076203241944313
94,0.0140698468312621,0.0166281946003437,0.0222337301820516,0.0223159436136484,0.0611593648791313,0.0696298256516456,0.0710729211568832,0.0778899937868118
95,0.0140804452821612,0.0166258197277784,0.0222137663513422,0.0222267750650644,0.0622237622737884,0.0699843615293502,0.0716123357415199,0.0777268707752227
96,0.0141511177644133,0.0163946729153394,0.0220680013298988,0.0220993906259536,0.0620458573102951,0.0675204098224639,0.0694301053881645,0.0755999833345413
97,0.0142495604231953,0.0165553539991378,0.0222713537514209,0.0220667850226163,0.0662212893366813,0.0735328570008277,0.0752751156687736,0.0820391774177551
98,0.0142242917791008,0.0162071380764246,0.0219532698392868,0.0220885705202817,0.0614754930138587,0.0670677572488784,0.0689658820629119,0.0758446604013443
99,0.0140976067632436,0.0166064966470003,0.0222925916314125,0.0223254729062318,0.0613326244056224,0.0698512643575668,0.0716363564133644,0.0781018361449241
100,0.0140153253450989,0.0162606444209814,0.0219496712088584,0.0220089089125394,0.060149073600769,0.0668207183480262,0.0689086243510246,0.075297899544239
101,0.014339049346745,0.0167478006333112,0.0224819462746381,0.0224010050296783,0.066365361213684,0.0735128670930862,0.0751101002097129,0.0819961279630661
102,0.0142568042501807,0.0164157543331384,0.0220950730144977,0.0225864611566066,0.0577939860522747,0.0648676306009292,0.066442497074604,0.0736676529049873
103,0.0142393400892615,0.0170330367982387,0.0226923823356628,0.0223935022950172,0.0664978325366973,0.0748659893870353,0.0768709033727645,0.0828082412481308
104,0.0140009392052888,0.0163409411907196,0.0220679827034473,0.0218801274895668,0.0628770142793655,0.0695996806025505,0.0718341395258903,0.0780422613024711
105,0.0139992777258157,0.016722422093153,0.0222956165671348,0.0223146956413984,0.0607983507215976,0.0701063573360443,0.0714340358972549,0.0778846442699432
106,0.0139532154425978,0.0164690632373094,0.0220535453408956,0.0221160799264907,0.0614196583628654,0.0690616816282272,0.0702614039182663,0.0772762075066566
107,0.0141771649941802,0.0173855256289243,0.0227611139416694,0.0231199190020561,0.0609319806098938,0.0730473771691322,0.07261972874403,0.080321654677391
108,0.0139714600518345,0.0161839462816715,0.0218843277543783,0.0219125282019376,0.0607255101203918,0.0662348046898841,0.0683514177799224,0.0744653716683387
109,0.0140194464474916,0.0161653254181146,0.0219582170248031,0.0218184329569339,0.0628905668854713,0.0680511891841888,0.0702999830245971,0.0765562430024147
110,0.0140847144648432,0.0162232983857393,0.0218530651181936,0.0222943536937236,0.0568121895194053,0.0646754503250122,0.0657999143004417,0.0733957290649414
111,0.0139004001393914,0.0166127495467662,0.0222158189862966,0.0221732910722494,0.0617263466119766,0.069970928132534,0.0716446563601493,0.0778663605451583
112,0.0142346834763884,0.017209306359291,0.0227650664746761,0.0227635763585567,0.067413754761219,0.077253520488739,0.0777188017964363,0.0848592817783355
113,0.0138878868892788,0.0159745588898658,0.0217179991304874,0.0217874310910701,0.0598060376942157,0.0648147314786911,0.0672269612550735,0.0736911818385124
114,0.0139245083555579,0.016455678269267,0.0221180152148008,0.0222507137805223,0.0591788850724697,0.067193366587162,0.0685543343424797,0.0752224400639534
115,0.0138051323592662,0.0168384332209825,0.0222955401986837,0.022626094520092,0.0587927028536796,0.0693714916706085,0.0696407109498977,0.0769971758127212
116,0.0140260653570294,0.0163401030004024,0.0219753980636596,0.022474305704236,0.0568272806704044,0.0646554306149482,0.0656517744064331,0.0733445659279823
117,0.0140690971165895,0.0161563474684953,0.021824300289154,0.0222338251769542,0.0567343570291996,0.0634676143527031,0.0651165917515754,0.0720802173018455
118,0.0141070345416665,0.0163269694894552,0.0219314768910408,0.0222291629761457,0.0585211664438247,0.0674140676856041,0.067923367023468,0.0753460377454757
119,0.0139053780585527,0.0170147698372602,0.0225358698517084,0.0223688594996929,0.0642159879207611,0.0733284503221511,0.0743276178836822,0.0803961008787155
120,0.0143717247992753,0.0162209253758192,0.0221085082739591,0.0214240010827779,0.0697616264224052,0.0720710977911949,0.0753647312521934,0.0795322731137275
121,0.0137913301587104,0.0170160178095102,0.0223591066896915,0.022799365222454,0.0596590638160705,0.0719866454601287,0.0708683282136917,0.0794023871421814
122,0.0136217148974537,0.0161644835025072,0.0217950101941823,0.0217530168592929,0.0595391429960727,0.0677663832902908,0.0688562542200088,0.0755086317658424
123,0.0138451186940073,0.0165658257901668,0.0222535878419876,0.0221502501517534,0.0633730813860893,0.0710107013583183,0.0725151821970939,0.0788697078824043
124,0.0140995439141988,0.0172545444220304,0.0228221919387578,0.0230723526328802,0.0647502243518829,0.0743692740797996,0.0747858360409736,0.0821053907275199
125,0.0137948151677846,0.0163330677896738,0.0219211839139461,0.0215701535344123,0.0644138976931572,0.0715237706899643,0.0729547962546348,0.0790482237935066
126,0.0135370632633566,0.0161074791103601,0.021814689040184,0.021595174446702,0.061062391847372,0.0692348331212997,0.0709270611405372,0.0773984044790268
127,0.0136546455323696,0.0168291199952363,0.0221542902290821,0.0222747176885604,0.0614476688206195,0.0735032707452774,0.0727420896291732,0.0805619060993194
128,0.0138718439266085,0.0164478980004787,0.0220658145844936,0.0224395059049129,0.057043220847845,0.0665715634822845,0.0670980066061019,0.0747167244553566
129,0.0135696064680814,0.0161842964589595,0.021868385374546,0.0216715019196271,0.061970055103302,0.0689659044146537,0.0706607401371002,0.0767887681722641
130,0.0134346513077616,0.0160216726362705,0.0216472409665584,0.0217679161578416,0.0579182282090187,0.0659311115741729,0.0668040812015533,0.0741899535059928
131,0.0134563157334923,0.0162823684513568,0.0218103006482124,0.0216952618211507,0.0606777444481849,0.0694207549095153,0.0700642317533493,0.0766889750957489
132,0.0134013649076223,0.0162275061011314,0.021786343306303,0.0219516176730394,0.0580318719148635,0.0673423185944557,0.0679785832762718,0.0756333768367767
133,0.0138211771845817,0.0166012849658727,0.0221450868993997,0.0215154755860567,0.0677668154239654,0.0751280337572097,0.0763640850782394,0.0821658000349998
